index,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,Amount,IsFraud
121138,-1.83083351925029,-0.0076216254741874,2.49713858810997,1.3349563656769,0.151062252234378,0.700221684086206,-0.589135567333238,-0.405180429133554,-0.210174536757008,-0.0060272988984923,1.21313591653899,0.842185080586892,0.195721854029563,-0.164171433592359,0.594016553474379,-0.252510748885907,0.0297009158811587,0.536500413890536,1.0,0
40985,1.02221828102678,-0.773978997029637,0.904437170638594,0.139783277522156,-1.16949193011585,0.126092292980686,-0.721635049897126,0.262040493717778,1.12865844462431,-0.290220012086707,0.417381108714354,0.561741116933345,-1.16002231817949,-0.13522140238498,-0.845572986350482,0.236797123557212,-0.159716697603921,0.119597618289689,95.86,0
259214,2.00736293785671,-0.589103565505089,-0.479076066032035,0.363622714824802,-0.665315533656718,-0.11000331912979,-0.826258496811117,0.144495199538885,1.52385141824693,0.0500683983412934,-1.47243332928013,-0.651212604838293,-1.49537909210367,0.0498121741217153,0.591844022151766,0.48297987937979,-0.482807970565091,0.30403857413222,11.5,0
217938,2.13812041618872,0.134095327676488,-2.12519944584092,0.0352134861487007,0.498778893135316,-1.74989916634679,0.824277094979842,-0.620033763544924,0.201173864588277,0.0188519749911006,-0.740630943396007,0.2529486926094,0.0035678457147688,0.791436061617776,0.373149761892998,-0.606989202818951,-0.308509245226923,-0.511695391725264,6.11,0
32056,1.21786582143651,0.47745986025369,-0.0009009016249938,1.03692486109524,0.0241179462339743,-0.977329645665668,0.477952017884213,-0.241164865518733,-0.603876095308192,0.203599112447818,1.57695386745516,1.15231355387131,0.21500078282784,0.705514548588934,-0.0704013423342048,-0.0957669657457461,-0.508606632985696,0.0172158710648849,2.69,0
22696,1.44952857069301,-0.715116251542176,-1.02089619003644,-1.83609465831882,1.40555627080782,3.22776439483462,-1.11883523394,0.800953743573693,-0.908656330076602,0.661084707527332,0.0508415548215532,-0.661676648146886,0.219922718286143,-0.0391287852350869,0.962713160629466,1.54688974110062,-0.2763520254064,-1.15033750444615,15.0,0
194358,2.04782864705133,0.603446746419197,-2.36174720705855,0.778848846011747,0.54029621395179,-1.81343835781898,0.389292318349295,-0.42289796508785,0.47909686590293,-1.2047322898528,0.236777511892565,-0.128247557734867,0.16489764720746,-2.57105487901694,1.04903934988799,0.759788886179578,1.76226821885076,1.24441659173584,1.0,0
187065,-0.727777147958783,0.947478636402272,-0.430544502961424,-0.789774804383456,0.811434959579898,-1.35023803518506,1.39563144785949,-0.155249086634952,-0.947733569701517,-0.288003419922977,0.708671143898271,0.112531565792223,-1.07360131695753,1.10265446518433,-0.802521183120877,-0.118101152148047,-0.521707542006059,0.0535960993888588,36.29,0
131064,-1.70784001614529,-1.04985296380402,2.5359812412413,-1.59162837262091,0.471683185690497,-1.42193113204802,-0.805661291525113,0.378397672923569,1.16038543967099,-1.54867653173769,0.996949032084545,0.604277809393868,-1.50472641215058,0.215031862753352,0.147092425375212,-0.122172938070269,-0.449045860657912,0.897008926654662,1.0,0
202359,-1.06612218350194,-0.0881240241091549,-2.61341818467451,-0.69254829377279,1.53682812522743,-0.504255685960025,1.67450149763197,0.0537625121074921,-0.439369488513594,-0.626717561055758,-0.418692995979042,0.876602416701614,0.633172223952759,1.02437851670124,-0.0632092206984322,-1.79678212355106,0.674296892269128,-1.91275259672153,194.0,0
284379,2.19388113441909,-0.334623825336866,-2.74096128869591,-1.95113030736847,0.833011537347749,-0.956092692406893,0.513080807009265,-0.347523151187858,0.980141260263703,-0.575138904560566,0.386352878133505,0.687758920429425,-0.530202177274418,1.06154361925246,0.420000413683592,-0.640742138754361,-0.644473901441237,0.436484123003253,10.95,0
101417,0.254610440613197,0.959591234641295,0.513467446350791,0.854716594656823,0.643949389431,0.123199833570469,0.408095223247309,-0.0342097794211526,-0.641203055659542,-0.158696085928193,-0.502485624443435,0.339540192268086,1.58830691754229,-0.491420055985264,1.8132171229165,-0.359629102894215,0.443322064851359,-0.227720896474063,0.89,0
251032,-1.79480169495747,1.04447750879539,-0.875714807875063,-0.554029411718036,1.71988706921493,-1.52152625034071,0.28605743999313,-0.262747484894708,0.870172926566073,0.807411756371996,-0.373564649409644,0.526889418164396,1.00577889140743,-1.55549975085075,-0.212149959037436,0.197788516221641,0.260839464437385,-0.499110074982606,5.37,0
142050,1.24735410488034,-0.333994437166437,0.912697626068097,-0.728241859089857,-1.18955214257495,-0.817402035247355,-0.558917163097745,-0.0444501327339098,1.79104208075172,-1.08578355385504,-0.408350651603458,0.847322902743332,0.162597130544518,-0.189422720282048,1.25028128062394,-0.450535987576371,-0.158293302895546,0.164491947363583,1.0,0
67652,1.1774006782167,0.207907928009154,0.148267051139945,0.458770341600026,0.009777206609489,-0.0912080964590672,-0.101836168320383,0.110605809468607,-0.183260984392041,-0.156209593797241,1.53058545563749,0.809042559274149,0.0081195663536098,-0.0461405135954805,0.689390477874377,0.487502502725248,-0.0870288167714738,-0.122696007380633,9.99,0
162120,2.02390723515971,-1.217801638803,-0.803207431943074,-0.956601768803871,-0.762637388181019,0.123919746686521,-0.956937274312598,0.130243166766697,-0.0199631781430219,0.793270816235114,0.397737240399683,0.0066107448871292,-0.396202806212711,-0.245205688907937,-1.0331545234882,1.28059476167032,0.0005189474739484,-1.13281810984702,75.66,0
217272,1.84868543362276,-0.147835365925214,-1.69665047281014,0.414515464197502,0.320890102940741,-0.624942090633517,0.223353293081432,-0.140840814623979,0.167177952399961,-0.259194119527933,1.34911671397461,1.05494461759813,0.252516088049076,-0.674308962619625,-0.529653137775163,0.456237494741537,0.276884741775285,0.10906830500339,89.99,0
268003,1.99364350130745,-0.361339431353459,-0.344423468881109,0.332423531861941,-0.774353092839576,-0.753069223555167,-0.554579948554341,0.0055128030586089,1.54352072257112,-0.191839112148903,-0.974875123694236,-0.254845250930222,-1.32634449765757,0.357648540312908,1.27311451570378,0.249506382314449,-0.544650079435719,0.119676149439056,1.0,0
122749,-0.441398636376726,0.14104275826395,1.49150952659891,1.40256851580619,0.555643989005289,-0.0228409099011205,0.349065454432104,0.0716673866995594,-0.197819625975384,0.226496057768349,1.05313932935356,0.124884888123913,-1.68860714625481,0.364470649148002,-0.374250510264103,-1.09462416926722,0.405050403519972,-0.0734406193947506,27.75,0
60556,-0.74537532103578,1.09290895555459,1.44516984861682,-0.245454166364859,0.13146493112936,-0.118408560543238,0.525616059704757,0.224012041357808,-0.475156335951331,0.117912029856196,1.55127430401779,0.760859487033374,-0.0185889490481726,0.286186648360416,0.411158514260397,0.081970335002661,-0.378889829708966,-0.327333136127154,8.91,0
24749,-0.651263279955987,-0.336935067565464,1.5928115235583,0.98736640992884,1.05664088448347,5.54053663429218,-0.280091191446387,1.14129459084369,0.711948330295793,-0.384975360056476,-1.1282947695316,0.0207136951844617,-0.193463988951378,-1.13089028884795,-0.577441369355252,-0.990376368820544,0.363585282169336,0.645915836773382,188.79,0
59292,1.06856580499037,-0.0525808023893871,1.389763649361,1.78309658762996,-0.761890050946605,0.437975845909769,-0.459555906041922,0.202722908885655,1.06300641892738,-0.446890476083865,-0.628220731565585,1.67504592607529,0.776003355409719,-0.943412250679156,-1.84903756486532,-1.29400020248334,0.829738724399496,-1.5963309733536,4.98,0
31215,-0.463248343563749,0.347676273529904,1.03402164362306,-0.201449090835598,0.191341527838368,-0.16972354112633,1.49678599313984,-0.400829364554495,-0.423182438147049,-0.425698504985949,-1.11223636518398,-0.324157329748441,0.601339379221305,-0.139203944919304,0.798863909140843,0.240891682624923,-0.807794660513637,0.181732389622264,166.6,0
191357,2.00635652232511,-0.102638765134906,-1.00861150408495,0.311811947627132,-0.0921927276967038,-0.85214210062151,0.0695769682461594,-0.168744878992906,0.27054090239253,0.233168752949692,1.08803307794557,1.18943125844217,-0.0123892082868271,0.477138796050891,-0.622315068204482,0.0066589976493258,-0.453363815803525,-0.494201031851161,0.89,0
16934,-0.551358516522122,0.491179652820314,1.00712824003133,-1.27882930373098,-1.43126894469044,-0.15878485128362,1.30991538363096,-0.408309153594063,-1.4981045799481,0.303758662174083,0.37953594770313,-0.41682620591641,0.523943573725851,-0.304475334285416,0.627474311471414,0.623617454266153,0.641041636341692,-2.40715023520935,223.0,0
2195,-0.169096845551838,0.591062721301802,1.43419445554253,1.68979538876448,0.0495724847845149,0.282544257146163,0.391666442392653,0.0492883724094159,-0.0872412675150027,0.538780249595189,0.98606117162029,-0.400709805966834,-2.52799329848855,0.527876029757729,0.10438002646626,-1.30994760547025,0.690527034213192,0.0835501190342392,13.99,0
180565,-0.814241101948746,-0.0102627488204509,0.876202704317346,-0.682059526894522,0.454177083046674,-0.241237233898364,-0.0883362802456957,0.0428108870345712,1.47991530842669,0.279478161166789,-1.82626972882952,-1.4866949325762,-2.32031604200688,-0.240835896543201,0.273355547490345,0.397448756684208,-0.723737887203002,0.57279802128012,24.6,0
280609,-1.75643385525036,2.21324251651374,-0.718672406822666,-1.24640287073159,0.488594229275802,-0.842935618903936,1.12491447761508,-0.289948247262294,1.83837166384848,2.47603774464293,-1.28456389252685,-0.261172867835113,-0.145898790516538,-0.74821956393977,-0.154130023870801,-0.176109952777369,-0.856955508321164,-0.665342699337109,2.67,0
53067,-0.464749000578749,0.661391214533903,1.49951311411884,-0.221645389989303,-0.20137765804408,-1.46342525020871,0.624763627326726,-0.139131627426119,-0.108721215849481,-0.475508884033006,-0.178882502307835,-0.289021573801134,-1.03117108887917,0.300992491329704,0.42883511402861,0.398180088525455,-0.470164346651239,-0.507138041976706,1.29,0
111751,1.14719496231717,-0.655521300321684,0.715392513322777,0.032132194944762,-0.995697659138021,0.0118414138947201,-0.706190719298993,0.150851104136874,1.3311953232679,-0.381616337417678,-1.60936541779057,-0.483869295444725,-1.02477593263314,-0.235362817189847,0.503149171361024,0.474005547429158,-0.306187596620722,0.0505410569427664,74.95,0
123581,1.16486959098253,0.0511835149004358,0.0575317878634726,1.09887028735128,0.227568711613835,0.593185071414055,-0.0978963622687328,0.228469520641173,0.213092489797234,0.0664470539123814,0.281317411904061,0.504372217673517,-0.901303551141942,0.380153937888096,-0.642628285218543,-0.246106635511993,-0.23957433424096,-0.110206778839105,15.86,0
255760,1.60979012962492,-0.972759720597476,0.136434070645934,0.335555934206492,-0.630299611121212,1.25473698117168,-1.11741342134422,0.469716092870334,1.73719352673528,-0.505523866086844,-0.125066548310774,1.25618718789316,1.09451408350691,-0.45554922077552,1.85240841275287,-0.51893935397927,0.083096340457581,-0.877766322913212,109.15,0
216242,-0.512595608425684,-0.0553772010179885,-1.54759464091994,0.252821686817141,-0.80465027373477,-1.09784467591959,1.5021497898157,0.134804881357221,0.387146141781261,-1.69918886835161,-0.730759815228328,-0.487877700010619,-1.52242798464184,-0.938223206644118,-0.400712160940306,-0.110373248830694,1.58424338296537,0.430837626569296,336.49,0
111245,1.23449815512456,-0.209081020231889,0.442132123307352,-0.214298465484673,-0.344414428688389,0.293799089738721,-0.58547188497725,0.23402120665457,0.295328186520804,-0.005585642037114,0.932540447406609,0.480865179704193,-0.221453975159838,0.297195823812269,0.959875921909137,0.637366246589985,-0.639102728300222,0.197373806152072,1.0,0
165990,-0.407114083870038,-0.299745318763062,-2.07913805734472,-0.674422182794165,2.81126112573466,-1.61528482233751,0.966738027898419,-0.324114564295613,-0.133696161541292,-0.0707036592055402,-0.145566755502253,-0.0465716819799441,-1.49141175487835,1.26369273017731,-1.21423543216212,-0.744144761805204,-0.73110434249069,0.584832393744027,7.57,0
262169,-0.623925485354063,1.40869360673936,0.969074968882774,2.83109298090014,-0.0928362601884109,0.244186606896215,0.100116926217806,0.430782552056611,-0.353962557882283,1.3938220032583,-1.86671972304708,-0.834414033291791,-0.708374508804574,-0.273769630967762,-1.04403839109346,1.28219793324743,-1.03069060277242,0.321223976465523,18.95,0
92358,-0.43203164616738,0.0998978347638051,1.99845636030489,-0.0941181994443583,-0.638588350803898,0.918251649843154,-0.0194525260252717,0.368270564445955,0.0443219567801161,-0.51905686327817,0.961552282432999,0.994035678210518,0.526829923224323,-0.350585505390743,0.115948129266218,-0.334631740746067,0.162966192977048,0.0396628439317955,90.57,0
248078,2.09673443667776,-1.41568940772193,-0.0024889151348466,-0.836007202073799,-1.27728652326681,0.886708010463293,-1.81801358363009,0.434209712834326,0.868903737686484,0.680799173734033,-0.204865736182168,0.0418510779493122,-0.405166503254792,-0.957528153590358,-1.59657639863725,1.2986563500212,0.0664779728715413,-0.535065597980371,10.3,0
47326,-1.07703366338067,0.0991203855093647,1.28218692785987,-3.77747793191725,-1.18470558829636,-1.49249126446699,-0.175175903962215,0.368791873873723,0.0192615285742148,-1.25844539902851,-0.956699963094262,-0.125301630169714,-0.365037790275091,0.190063314453017,0.603912608517936,-1.10708582260193,-0.434033705856861,1.65034848612375,15.21,0
153383,-1.54044648067886,0.0814716750488843,0.743156312162702,-0.436802293101972,-0.228331118681098,0.534910841015537,1.18446554824573,-1.14805302337511,3.37387973020192,0.926397901606132,-0.0035239522709776,-3.43846613006188,0.722683042363866,0.0347669259926885,-0.310245724060592,0.123595707563353,-0.3141013241381,0.322657361868035,159.99,0
89553,-0.616517168678215,0.970118984904791,1.61587180345066,-0.0999836864307487,-0.177259792888654,-0.718493789137933,0.536577054691324,0.0769661188999026,-0.477194288871155,-0.0081777956735427,1.35291423414951,0.278314099812593,-0.889538121122203,0.474602565417203,0.230341825336685,0.361614111018683,-0.53135913095217,0.168408652964215,2.67,0
150517,-0.4344755703332,1.18453643422374,0.073065025512028,0.315579277449762,-0.472076465346368,1.13597308864725,-2.32703356713918,-4.63292725330858,2.44936588141552,-0.0951520303205614,1.20391896506056,-1.35592822631404,1.36110000458641,1.77819800979878,-0.749913722344721,0.0005366012643787,0.521927933632542,1.24510638580365,14.95,0
85428,-1.21253846219978,-1.36967726853203,1.17438640340958,-1.41996124192789,-1.12364637307507,-0.581863066066222,-1.17300998975181,0.59109857980572,-2.64622204260529,1.07052933293573,0.493568032325599,-1.04178126833021,-0.571579794532936,0.368931106097659,0.350507125071613,-0.0725784830216653,0.559550827590476,1.03124387494129,102.41,0
283056,-3.5012676186009,-3.86569424069612,-0.35948513465898,-0.0974641103616065,5.99894884760506,-3.4696239642804,-1.56747204093976,0.225343197715354,-0.2518017603534,-0.380414308079847,-0.0633763845168327,0.557769681187931,-0.673826436598276,0.987999722967069,-1.36645017915625,-0.424029435966044,-0.751704079392376,0.426975451968428,8.7,0
185449,-0.272692444842884,0.835173540256478,-0.0849779369229888,-0.513501191779763,0.768624359807099,-1.12652357054383,0.81260171342545,-0.0762795471969276,-0.157085099247607,-0.877243182844193,1.03234918994957,-0.375574421102383,-1.73966215584194,-0.363992727554093,0.0402086431483342,0.369026268844408,0.239177682238328,1.20358526787642,1.5,0
68717,0.0445448128866111,-2.90947462402806,0.446640016284655,0.195521920736363,-2.22334738565287,-0.079072729327743,-0.189072096219154,-0.153777115396907,-0.0275365389020654,0.0527819374280381,-0.70415091348625,0.0808153865711986,0.715698254795089,-0.87231379852938,-0.655218404957963,0.801633264307504,0.680333021810609,-1.4725560717086,681.24,0
5772,-0.412995888207859,1.09089802021719,1.5081379426624,0.666083417552173,0.206778986796222,-0.821867445235692,0.881818145540355,-0.369550468707556,1.25566955226374,-0.227499752995478,0.284067502419585,-3.42991655222866,0.184642275422364,1.69892813726655,0.168568484941741,-0.105066398999982,0.282949695676886,0.411024347432462,12.89,0
244092,-0.124143234784713,0.5765693082507,0.0778794451794262,-0.685776702351424,0.924008395868153,0.540793780454264,0.879528299165441,0.161149658260319,0.0045311648827994,-0.664834137236637,-0.446686317317727,0.105226287162417,-0.625479389009714,0.269791668429365,0.214403870784215,-1.14814219513809,0.59259067339349,-2.13986555027416,34.71,0
50538,-0.401697682281786,0.691025486693327,1.26409227836425,1.0208744378526,0.554590853847808,0.837710774351469,0.760361636198697,0.119465468055743,-0.240078385122667,0.269683349061894,0.398111270927426,0.044280532881616,-1.03059001817866,0.146351036395515,-0.300875426257756,-0.856823663519133,0.0740556197023157,0.139014445528325,50.5,0
170756,0.775927919890399,0.688572844272269,-2.29931487339652,0.13355515296587,1.15806947708966,-1.58293044634413,-0.228567435937139,-3.25401553725588,-0.291837015160679,-0.54023338000968,-1.12841285520304,0.103923099066393,-1.23176005300374,1.61356322837001,-0.351891492248889,-1.00325057692125,0.0905983836030403,-0.445670033845238,45.36,0
38383,-0.562167821669901,-0.742176966644927,1.30548207510426,-2.33684956949882,-0.181826962456283,-0.892416358138362,-0.323191711580821,-0.29110386234009,-1.94081260372248,1.421547848499,-0.350422669504669,-0.810021543748834,0.869400510570627,-0.773261690054871,0.109445779243253,-0.675392409536811,0.363074974888342,-0.497487315416573,20.0,0
183171,2.08611984530694,-0.867948628138488,-1.65105520306619,-0.547224499750588,-0.321130487858658,-0.721475320348289,-0.228846156951498,-0.286639915167388,-0.539470017162882,0.960073830291918,-1.31634455787091,-0.632576176489893,-0.209159284548582,0.38504568596712,0.622182735815224,-1.31144428837621,-0.311153809762924,1.28546746193872,78.35,0
72466,0.803653156088163,-0.870368480011529,-0.225959484454925,0.666309931666051,-0.0834041248447607,0.694912745191263,0.0523246233146525,0.112043043429386,0.710021212535957,-0.343019592229287,-1.80768327258996,-0.281487933496596,-0.522176845847316,0.0356346621095375,0.330575044697032,-0.0018352425598809,-0.182167569362784,-0.573004573552766,251.99,0
111506,-0.387433389013935,1.05780515307911,0.761642667530288,0.959608291508585,-0.453108065826126,-0.601439433428711,0.340906967255132,0.412089433423898,-0.908463220162686,-0.212876756788226,1.15182667452704,0.555544696324597,-0.522169417269705,0.937366771042973,0.321850222676858,0.0190808168773359,-0.190945553499072,0.62342933706406,42.81,0
235292,-10.3611677460986,-7.32579909684415,-4.58353370469962,1.57570507604448,-1.83473953288625,2.63499332672965,3.64818781082053,0.0973837888056283,0.60974458599747,-0.072645235039703,0.728991434660217,0.81096392180118,0.253570679042964,0.525413781116309,0.466399156951894,0.45693111750006,0.2318332678326,-1.3199739891803,776.06,0
147290,-0.564706810950999,0.260085603769742,-0.237725149506708,-0.719282467764836,1.53590369289458,-0.513135976435801,0.857097652003267,-0.162389263809225,-0.081669046429832,-0.311285036514333,-1.3844786919722,0.529463808466867,1.46503559301452,-0.249290052527705,-0.391915054826824,0.108407847411565,-0.801780668757827,-0.608684634230167,4.49,0
174933,-0.132386612140572,-0.0935544304332195,0.54262854471702,-0.788848710842537,0.667759396966422,-0.159157283283732,0.0529966078781292,-0.141007397413632,0.774852272348763,0.0905036404652361,0.57573280939636,1.12311709033203,0.733842878197513,-0.572806786266579,-1.21581701494477,0.485726144721793,-1.23795856941523,0.505331472505362,11.5,0
217559,1.90337375039501,-0.372126057771873,-0.646859295039565,1.69364982016121,-0.491055535226414,-0.41011596811439,-0.257591466952452,-0.0573377348649874,1.38525049170921,0.0781023579873961,-1.7133284568859,-0.0034461223068138,-1.25291375243012,-0.107382912900618,-1.28909880847088,-0.689198311801428,0.0819579598718777,-0.0399277232631119,34.82,0
88152,1.28045538054286,-2.01609781723973,1.1677431696565,-0.873674373438205,-2.2870652600372,0.712069670540298,-1.94005302660761,0.337732847614403,0.0593805899841178,1.0180695856406,-2.5488530504006,-1.43670402890629,-1.25432973456301,-1.34375457193268,-1.78328605099928,-0.849956687771531,1.12794609397481,0.270707775721966,104.45,0
226610,-6.91400848316729,5.51649365117645,-5.70280904882914,-0.537802051647884,-1.65392964969565,1.84625080010705,-6.34057999422202,-11.1993528450569,-1.13483657196657,-1.41549520756836,-0.966404192928787,2.76159487716346,-0.697504928338618,3.89507414301524,-1.56164890108927,0.628574613150521,1.19480806011673,0.682426438581464,26.41,0
244048,1.8022403264419,-0.271150330235158,1.00753131904363,3.94142145596932,-0.545109451536944,2.19139680097492,-1.51344679130699,0.685611679186801,0.767724503364711,1.18973327737598,-1.29180307647108,0.934486354055835,0.603047190185145,-1.33107593942202,-3.1413347724905,1.1811870592037,-0.996229771310656,0.711886590150828,0.0,0
