index,Time,V3,V7,V10,V12,V14,V16,V18,Amount,IsFraud
39827,39982.0,0.419437990842079,0.0302070698206819,-0.333508528855336,0.544774329474043,-0.283617453390957,0.0807422799779055,-0.881456114757804,1.29,0
130934,79462.0,1.06221333730607,-0.779316983591123,-1.06399811016135,-0.097974649435319,0.323003057372461,-0.793022960983713,-0.180981003209055,1.0,0
127460,78339.0,1.47472848119605,0.849753736053964,-1.81071245475067,0.466327441336019,-0.12124761644503,-0.472530276266102,0.133089327319637,87.28,0
178614,123705.0,-1.95883580702483,-0.0536680124996097,-0.302644627271962,1.30973704338958,0.583949333847499,-2.68130998497621,1.44630032113711,83.85,0
206656,136307.0,-3.16572619725682,1.30836558728537,0.807076310848135,-1.5204945442184,1.32748129639097,-2.07195016488874,1.05299148087396,670.96,0
120198,75741.0,0.565333422504277,-0.53538857671141,-0.183209334357412,1.10095327778915,0.170005978729362,-0.5533440785478,0.161641476319759,76.53,0
13641,24180.0,1.61318432591601,0.268417955048764,-1.44897600409821,-1.79967143671465,1.39500671312559,-0.490076157635331,-0.498009799286343,6.52,0
281605,170298.0,-1.98293888491166,1.61599617954074,2.12731717351923,-1.25187183687353,0.273145923577895,-0.53137881961784,-0.0029621364732522,2.31,0
122041,76413.0,0.367173945214405,-0.658614162400526,0.166589553031534,0.101771064889382,1.55293675419387,0.747432392887995,0.357626070901237,0.79,0
152847,97483.0,0.0474005260439857,-1.58743628359132,0.49058959520967,-2.60308134256547,0.962539540354653,1.83262695101527,-0.015732720751151,39.0,0
141188,84166.0,0.0839905220536598,-1.28428081401146,0.0054866691004333,-0.919587466683481,-0.120954140109316,1.83585840569475,-0.211059708402588,19.95,0
194096,130438.0,-0.340290557860569,0.61825472751127,-1.00721420364939,0.448096815334495,0.724206066706509,-1.19494259178556,0.307412967810985,451.04,0
237386,149218.0,-1.66006446566423,-0.0316138604083846,0.815823367241988,0.574857539497536,0.504123384402451,-1.53645182007534,1.95564167345311,310.5,0
163623,116095.0,-1.90410233668238,-0.695134835055468,0.394980386211979,-0.525929980527386,-1.33877215084739,1.88136264328518,-0.0272259453011923,85.75,0
125057,77520.0,1.45037473439511,0.912416008475716,0.661677950271311,0.442010344458093,-0.691495048916593,0.0404483715730006,-0.208038419003323,17.99,0
209753,137690.0,-1.05995301634765,-0.754543590141409,0.962889739169798,-0.46970769755967,0.170123141420586,1.15805428429916,-0.849815729622843,22.92,0
8977,12412.0,0.726001068794981,0.97723153950262,-1.88918986205544,-1.67548346260302,2.13010679020818,-0.713791843036769,0.153802735163781,14.95,0
13043,22907.0,2.19488038254374,-0.0020423761027762,-0.0203578407961515,-2.38718753343076,1.15854155301866,-2.41354126867461,1.39557630770216,168.0,0
213769,139385.0,-0.383774508444628,-0.499282671203028,-1.41901837483682,0.768854997213385,-0.681510011859259,1.28891733507553,0.628248717885445,25.0,0
249581,154477.0,-0.431552499063826,-0.468655273465772,-0.206230831033286,-0.0031272273786017,0.196554647687493,0.202983733898391,0.483626384059143,70.2,0
197460,132026.0,-1.7951839359259,-1.98536181848578,1.52633368018602,-0.624541987596326,-0.412410351956439,-0.322525136151363,-0.301334295095811,29.9,0
132821,80129.0,0.601053062652024,0.225959875777239,-1.0510651305947,-0.0377513424658769,-0.711162930376496,0.250425904056397,1.16424284674995,1.0,0
251388,155330.0,-1.84287555839742,-1.54748589081633,0.709060179946969,-0.32976689522286,-0.254238442223629,1.18479285166589,-1.6405795980399,47.96,0
153948,100820.0,0.263762301149619,-1.00166950673152,-0.391353953613459,-2.28833415612389,1.1720256284532,0.587214603856634,0.243040525031671,15.95,0
404,292.0,1.30200996346757,0.561144191296759,-0.325787048436954,0.32059416920488,-0.12338679181771,0.60484151981296,0.42537718416966,4.45,0
42643,41185.0,-0.290113223645192,1.41677630592813,-2.17307609038537,-0.328809096726165,-3.18612103269407,1.16792378572934,1.53190063224441,1.0,0
156032,107081.0,2.79964965663207,-3.12769156896709,0.834490199601257,-1.92333524506025,0.189622693869626,0.907994718083392,1.05484743253587,75.42,0
114223,73388.0,-0.0308805892627085,0.11488784323445,-0.248932068851177,-0.244691209465382,0.290545207053952,0.52677763055223,0.0973066920345247,0.89,0
254293,156662.0,-1.49511229699192,1.6674835414203,-1.03944932249297,0.0468758536165653,-1.00738437503758,-0.101358660914519,-0.0864455274788648,33.6,0
7432,10055.0,0.966156359080518,0.80861851109153,-0.12621435542845,-2.52633505573721,1.82341429541656,-0.950258994338799,0.0490700200613601,152.97,0
201338,133842.0,0.0182830448134951,-0.902872858602173,0.135924308108774,1.28756865365159,-0.266080087210643,0.931949694530759,0.589370440670666,39.9,0
16908,28283.0,0.434523737819105,-1.11779540454636,1.57749555992292,-0.287158708521685,-0.0149214485807427,-0.481763120194894,0.0459770575216059,9.99,0
38372,39368.0,1.84814174421135,0.504208618400313,-0.96325717708998,-0.836436658301259,0.161844869920127,0.75824857572156,-0.017739304204071,7.68,0
229563,145969.0,-1.79512512740006,0.0913801233488239,-0.338691014703675,-0.609215083049564,-0.590439518923691,0.424008601919533,-0.0944015077696934,0.99,0
181347,124935.0,-0.0522214386156398,0.738637766535434,-0.667275752217322,0.817009392720293,0.235439727843496,-0.0185624988679448,-0.830629424993944,9.12,0
222163,142853.0,-0.364620994712009,-0.0664739217080498,-0.977200153811868,0.172545245555818,1.04866747259035,-0.24562737517712,-0.24175834041043,5.02,0
70331,53822.0,0.765857459027408,-0.475558207914862,0.195921244398366,0.161000258808934,0.818996194433568,-1.15332006854766,-0.520061689258647,79.47,0
113767,73196.0,0.534542634319246,0.86417498607913,0.187638065913043,-0.0900131207916767,0.898962229872646,0.931005402901817,0.635915421102361,88.14,0
109899,71593.0,0.545158113891102,-0.896222444966227,-0.232136578851227,0.684319032073527,0.472043099168186,-0.290063666958602,-1.59382537594943,39.99,0
187076,127373.0,0.468265158562972,1.34771633346867,-1.2072132679745,-1.34421983050617,-0.429968490297961,-0.220060250601107,0.967473968572485,110.99,0
256370,157659.0,0.678574861145991,1.54588846887594,-0.413710109051273,-0.232262754628378,0.275493423859727,0.310926579720657,0.552536599983858,1.0,0
242411,151482.0,0.24190363814402,-1.15888652697616,0.294011983316991,0.296607607995935,0.0642982943787405,1.02819377740922,1.3190307885955,100.0,0
264709,161555.0,-2.23520983678375,0.687694325652781,0.204444927747445,0.314364183349404,1.19900300850251,-0.305680640306387,0.178365448214967,38.52,0
106766,70114.0,2.06703205620699,0.474759468862531,0.0454119925886721,0.807329771795051,0.194630845346983,-0.402118397216749,-0.32263306464697,1.98,0
247523,153604.0,1.53878547266824,-0.767398679122525,-0.204903660911099,-0.884321944547435,-0.716303840081774,-0.30328141462037,2.04571200590995,90.01,0
160654,113524.0,-3.49277053510206,0.303289916417643,3.35439132888099,0.43283320597583,0.774910876489959,-0.675078521220106,-0.537218478223169,0.77,0
133198,80286.0,0.434037438579916,-0.782116768964156,0.951835616126524,0.436727113908816,0.0492568954214772,0.593131172933049,0.633662733329593,28.65,0
121041,76051.0,1.24624419775823,0.443148017153716,0.421963386617219,0.151985194011491,0.407639576433169,0.804718029388504,0.142528906318755,16.65,0
83591,59930.0,0.752106977012471,-0.17358603055311,-0.224672906621372,0.552600157621277,0.0668387862165441,0.290511587464331,-0.577517328197841,0.92,0
50129,44358.0,1.30747703827796,-0.484410890159194,-0.234497027214502,1.06951638832719,-0.57922139281625,0.0261043200113713,-0.197993832265539,9.99,0
146065,87407.0,-0.759104954967312,-0.473566578797286,-0.6978405291915,-0.0012211950888473,-1.17133229033214,0.575389874998413,0.245774085962351,2.15,0
217667,140981.0,-1.85396231274691,-0.22113987172945,0.316291813376691,0.242859674813907,-0.0399033479480342,0.590728127485483,-2.23932414957649,806.76,0
13900,24665.0,1.62586416552829,-0.520666192062749,-0.363328436217969,-1.9098584936177,1.84790275640183,-1.18265244319918,0.84182121707631,16.0,0
191273,129188.0,-1.95878064625975,0.194822794995655,0.314686060068397,0.481638604631701,-2.40833657386403,1.13926534524825,-0.342336060629961,21.23,0
210037,137811.0,1.00890234684428,1.08037288615689,-0.984050633820947,-0.293934247250935,-0.0133302324709283,0.150691627335412,0.68436754893368,236.74,0
226284,144565.0,1.83250446463932,0.443307515175954,-0.688850155377357,0.965410837943234,0.0019173291802394,0.103956923718734,0.41155873296369,38.99,0
73741,55262.0,-0.175270762121245,-0.264764915085643,-0.744154922161061,0.442285552722344,0.263243541590177,-2.44300050316097,1.67226689300317,158.98,0
59706,48964.0,-0.149587662425545,-0.0377048965664073,-0.463939924996741,1.03792162058172,0.577399012336529,0.311719280951976,0.0627525018265638,69.2,0
159042,112132.0,-3.38606713157333,0.0547956109888952,0.190506876288491,0.232613528169,0.797040322609015,-0.72184722164154,-0.895392637621406,0.76,0
119470,75456.0,1.12138254036546,0.629215297543353,-1.13424032682474,0.17935321411784,0.202536608689832,-0.690471369267278,-2.21364639694437,70.0,0
234178,147863.0,-0.818061078205443,-0.433862188613529,-0.0763810483715145,1.66276142114366,-0.179563458630628,0.612742232108623,0.458401457934187,79.99,0
2611,2142.0,-0.418956278291359,-1.78562276963037,-0.0110988914270556,1.03725949704021,0.56954368039401,0.900398851729648,-0.228902307049706,20.0,0
72880,54896.0,-0.124284585614808,0.580238921203809,0.0347864405032278,0.298537748027063,0.536416343695698,-0.222663581121584,-0.386663836844759,14.92,0
266315,162283.0,-1.37683188925525,0.178755083870443,0.0700460808954013,0.267718847751842,0.201431107162889,0.10732640863252,-0.642072728054353,1.98,0
172369,121072.0,-0.716306182448858,1.03537387742751,0.230560375314597,0.651499699895756,-1.04133540799825,0.449308892254058,0.183364033751902,47.68,0
244170,152236.0,-1.14062578646101,-0.0239631416570503,0.239301385650787,-0.82000002584444,0.775592924835167,0.165486491273571,-0.0872894034569682,10.14,0
68513,53028.0,1.75512972966841,1.14194729404665,-0.117665073111004,0.242328467683651,-0.710644158363257,0.347076347265115,-0.513842240474131,49.55,0
255225,157122.0,-3.64923242079258,-0.417882150305683,0.471216208758021,1.56460130238344,2.06381374698878,0.128977825205728,0.723858962452645,3.6,0
140816,83958.0,0.651269366368192,-0.876113148383928,1.33599937707767,-0.134739594463129,-0.626372094093195,-0.238179890981603,-0.228003923231825,97.15,0
124795,77427.0,2.14697579926395,0.287196872883834,-0.581685006151775,-0.0001070875642463,-0.176182647973728,0.546180864561535,0.155425621165643,29.65,0
204677,135392.0,1.14980711850485,0.289086486301361,-0.868721611123602,0.454169398167747,-0.459830463101857,0.106831618297387,0.297992456888335,9.99,0
66761,52211.0,-2.76577474816034,0.0937899630334142,-0.430620080239743,0.391464035354914,-2.9067097367426,1.14734030664358,1.97811253932822,2.4,0
207541,136722.0,-2.13594179638375,5.34704935836656,-1.10528987365791,-0.255798360166793,-1.04389741581676,0.577500952995535,0.689320185143342,1619.0,0
70686,53979.0,0.447273537175371,-0.61233798225165,-0.659187355264996,1.09368690998565,1.06729632186828,0.794270523942162,-0.238512697072647,15.37,0
104091,68907.0,-0.101568549897382,-0.324179866611287,0.810738382331962,-0.71826735911612,0.699091484841776,0.84117502606994,-1.63159891771059,43.96,0
223050,143227.0,-0.80476599409552,-1.03064688975581,1.00195862486403,0.164638691269556,0.33751521714242,0.505677421725793,0.150132097376046,31.26,0
55332,46889.0,-0.759127114821278,0.147370471671284,-0.452009922466239,-0.173419792295484,0.81295793751665,0.138780580726785,0.62635929741256,85.25,0
228489,145532.0,-0.329374401584304,-1.1474478767546,-0.122663442974929,0.74513886366837,0.196462114412093,-0.0502788488066411,-0.32271053441405,37.6,0
226239,144550.0,-1.80270364762807,-0.909940338604921,0.535220526302866,-1.10860140230625,0.127503146393713,0.520579055366264,-1.07377038461723,68.56,0
180003,124335.0,1.15931978754333,-1.01350355894009,0.215776260418909,-1.53594226235892,-0.0391976189090177,2.05192192989063,0.178428526612283,64.0,0
34830,37843.0,0.352693333692635,2.61442540293122,-0.510356720740759,-0.316163709269441,0.148283293150957,-0.345842964758502,-0.191103154914643,399.0,0
109684,71491.0,0.280017669323404,-0.107763691874062,0.0723799226959875,0.669621637762462,0.405598430546458,-0.393086525434426,-0.2756734702999,1.0,0
265589,161952.0,-0.509478293330438,1.04577206522487,-0.0506659261952077,0.0367746911779277,0.28326406815394,0.489164153504459,0.213096937675606,69.99,0
246366,153141.0,-0.664414728620342,-1.1408772446717,0.905499753917106,-0.783240488784563,0.0869645654579703,1.69195506436471,-0.192559519194683,178.0,0
25755,33755.0,0.73077827926967,0.0265371945789406,0.636051866618156,-0.19350208459255,0.403600935420618,0.504155151644067,-0.865390108714493,10.92,0
150077,92512.0,-3.20368915546768,0.18171453986841,-1.20262461693016,-2.23836390394618,-0.475119928583285,-0.65894397133178,1.18276174675675,0.76,0
68061,52811.0,1.85414834269174,-0.896331127320243,-0.497722090720462,0.65189935041798,0.568422112962742,0.11164056725874,-0.724889765306901,4.95,0
51995,45233.0,0.398644310920237,-0.468331284530682,1.19945427858208,-0.399420292540441,-0.383935864008342,-0.2566236189257,-0.177964891891287,435.7,0
130019,79264.0,1.75838087582441,-0.243455940046254,-1.05077951462366,0.525905274006906,-0.359483797033174,0.411327413093399,0.0513954810497522,33.45,0
114889,73662.0,1.11909605231533,0.631429500102038,0.290913301998749,0.116023952715445,0.0368423686181523,-0.744547903024632,0.234796301085168,20.91,0
179843,124262.0,-1.03070593608627,-0.0468594202412431,0.172402784887936,-0.15411435232125,0.214083202790525,0.260613116628101,0.141239523103624,103.8,0
268426,163200.0,-0.1178324454299,0.547639061003328,0.510617345063659,-0.2967036088651,-0.464678485852483,0.231183208931185,-1.60334803788245,5.38,0
15580,26973.0,-0.251356304029776,0.197950879925744,1.08057414454604,-0.282056746985599,-0.462716814024939,0.737262502128404,-0.0054779687891758,2.23,0
214002,139487.0,-1.28444742758284,0.379759503424483,-1.29680479333684,-0.202307081473519,-0.122858723467289,0.307121469545489,0.820235018327628,35.98,0
133258,80311.0,0.551974400009749,-0.337977825574603,0.075256449895327,0.850786322551368,0.860646200018633,-0.764888522503003,-0.0589809694676654,11.94,0
109096,71215.0,0.12875749334317,0.0165011348662487,-0.0843117238916853,-0.582665208052088,0.343187384000415,0.154776381047642,-0.0150893172540726,48.31,0
20247,30889.0,2.06362736192927,-0.404009711282357,0.433122638036966,0.448447973818337,-1.40274311257799,-2.04925364967239,0.598945150903207,104.9,0
139001,82962.0,1.1531688708645,-0.107758238577312,0.976622709675972,-0.460974023797442,-0.255793623169248,-0.182288370628664,0.169262707819298,112.5,0
214519,139706.0,-2.22930249624836,0.616307203285101,0.215815469556587,0.267375723125562,1.20603526548665,-0.342639321205993,0.116643903428193,0.77,0
61163,49692.0,1.11152072887582,-0.929621351266459,-0.612020796167737,0.955563979617568,-0.299019771372103,-1.19271209234385,-2.43166930452547,74.95,0
56611,47504.0,0.608461071840506,-0.0487471817131265,-0.0665453468596877,0.0637688002297339,0.312894712746954,0.382305277023678,-0.48284312781359,5.4,0
221747,142687.0,2.58835254960454,-0.14287527423166,-0.519946383144813,0.0309532722866346,-0.282044143255185,0.0037676141859414,0.448582360689555,17.0,0
139984,83467.0,0.74111335196918,0.130502480631791,-0.854103506922647,0.386410807672525,0.938091328082189,-1.37784860153678,-1.23860766183013,288.83,0
242598,151564.0,-1.55169632390004,0.521425822794333,0.437055623278208,0.795574219869119,0.828960867342983,-0.54500222836129,-0.134631506022767,15.78,0
189164,128285.0,-1.64919804900332,0.24338248673916,-0.894357050448464,0.690805283732149,-1.57190386282569,-0.0866180864022966,-0.130539560622101,73.28,0
219690,141840.0,-1.31397647171631,0.0747435221494145,-0.229700773454203,-0.0513617838477118,0.0074932546381137,-0.0409939062719928,-0.0673215588646257,465.95,0
50795,44655.0,1.0492646973155,-0.726782190166172,-0.384943948525362,0.178557343517001,-0.19169856196918,0.0935350855204167,-0.631630870464319,50.99,0
208296,137054.0,-2.03303192105123,2.50245337838428,-1.50318290346843,-0.249498229729328,-0.166332621169966,0.709512394443874,1.73385284784551,615.66,0
6068,6895.0,1.08908430947943,-0.326024093930842,0.415074879429983,-2.60498052973476,2.20505629173071,0.824495170795426,0.150455873923531,97.07,0
241524,151061.0,-1.09180468298727,-1.02526778256308,1.55374734060998,-0.613592285717131,-0.490232268555051,-0.646842621165214,-0.220755062710895,15.0,0
282944,171266.0,-2.01808965046158,-0.210050482055494,1.76253599410951,-1.38719018495408,0.400734010285425,-1.09416133002578,-0.352108547896783,7.0,0
97256,66132.0,1.08587331072103,-0.697352442165547,0.74461873599216,0.21125671256167,-0.0360949596369652,-1.37855024431586,0.809230574663876,51.69,0
176073,122615.0,1.10483990078523,0.473402008190014,0.281511944974283,-0.194999941204896,-0.63896552057296,1.38867941526279,-0.694652362398918,110.0,0
238420,149660.0,-0.299164312338695,0.842111017400239,-0.244546368330631,0.200922216641712,0.173544271817422,-0.195642843074302,-0.759589984495928,19.12,0
29589,35538.0,-2.16559660467804,-0.171626636099457,-0.652096600406493,-0.322436923729675,-1.15452429586619,0.878174917750572,0.712873012618197,0.76,0
161257,114035.0,0.235569104563092,0.688508497693386,0.102319205797364,0.164695506590676,0.479543411254909,-1.37389880634894,0.365438553936211,1.49,0
135851,81425.0,-0.550951551843375,-1.11938536808374,-0.431413037662893,0.398210410910111,-0.391985700225313,0.218047482678149,-0.174957444141889,94.85,0
269759,163761.0,-2.04032873357534,0.293733035457586,-0.523664435389738,-0.10182200642355,-0.901417949250342,0.431834765809311,0.754347400543248,16.82,0
248633,154022.0,0.650916218070978,0.511633020298562,1.77185952335685,-0.286790630032199,0.0056226704279651,0.268893897076933,-0.688868019954224,1.0,0
261891,160230.0,-0.17641750623925,0.961761939439283,0.401915144270216,-0.438973620273507,0.354750418246885,-1.73521261540713,1.60393899435152,62.5,0
271079,164401.0,-4.69226678936807,-2.23376900802766,-0.519493078422897,1.61970844633736,3.07715605408958,0.646124736200593,0.575013099006199,0.39,0
134374,80775.0,1.52382339063063,-1.2630780377936,0.696468664777089,-1.12402641256019,0.193223313320742,0.166938346957139,0.787316299966762,6.0,0
77612,57131.0,-1.2395746296562,-0.600331769538395,-0.130865372733978,0.040759083856892,0.375598065318055,0.582179157588307,-0.0536350425818724,3.84,0
219540,141767.0,0.308159649383302,1.02884192107029,-0.435028099178688,0.484888362380864,-0.004222820342757,-0.181202561199039,-0.913470994310564,0.89,0
276262,166989.0,0.359597082902038,-1.62964009339921,-1.05395910581834,0.0618162762288632,-2.18989189058588,0.677682256250866,0.622832889317363,23.41,0
157300,109831.0,0.0758116145240803,0.824810210176866,-0.733755405397946,-2.79466945954593,1.9255565358564,-0.682258967099663,0.634991099724852,1.0,0
245997,152997.0,-1.33447651900435,0.229493301348219,0.0484369571651353,0.686664185113449,0.0555860094302995,0.0542217475778474,-0.754201418425341,0.89,0
264213,161321.0,0.6851365844103,0.373424703035921,-0.815372561917622,0.354145439641471,-0.344251826447782,-0.537692541242882,-0.108041608464948,3.81,0
85696,60892.0,1.20177208377243,0.867899550747132,0.0310610401375265,0.803648216038733,-0.214506193584245,0.646472085504571,0.397236701399185,4.49,0
107483,70454.0,0.482395272512908,-0.331694456361344,-0.0375960763574315,0.705333663823935,0.343293831500438,0.706721072258775,0.205971122307197,1.38,0
124599,77356.0,0.370094152782359,-0.743429994996198,-1.1933615383861,0.24170820934262,-0.256744158244809,0.529101354511299,-0.060366515202624,34.66,0
131536,79637.0,1.09285497172833,0.758355252640422,-0.537097840879643,0.258112353010877,-0.654061407012595,0.493290349860343,-0.0829589719764531,0.89,0
4985,4551.0,1.97991234346353,0.931230013071545,-0.290976968314692,-3.24640273291885,1.64928579676677,-0.431755615487514,0.437678455722838,10.0,0
